age,income,pincodeRisk,duplicatePan,nameMatch,occupationRisk,label
66,78473,1,0,1,1,1
33,70010,0,0,1,1,0
52,149093,1,0,1,0,0
19,43681,1,0,0,0,1
49,39008,0,0,1,0,0
29,122185,0,0,0,0,0
37,44199,1,0,1,1,1
20,132489,0,0,1,1,0
64,32537,0,0,1,0,0
61,30876,0,0,1,1,0
61,129436,0,0,1,0,0
29,76607,0,0,1,0,0
31,52041,0,0,1,0,0
64,21574,1,1,1,0,1
51,145055,0,0,1,0,0
49,53980,1,0,1,1,1
20,140637,0,0,1,0,0
31,84322,0,0,1,0,0
51,27047,0,0,1,0,0
23,69295,0,0,1,1,0
65,78836,0,0,1,1,0
54,134625,0,0,1,1,0
18,97898,0,0,1,1,0
43,51772,1,0,1,0,0
61,55071,1,0,1,1,1
55,30219,1,0,1,0,0
35,145173,1,0,1,0,0
34,130468,0,0,1,0,0
67,52618,0,0,1,1,0
65,15152,0,0,1,0,0
41,134544,0,0,1,0,0
38,67073,1,0,1,1,1
57,53315,0,0,1,0,0
39,97258,1,0,1,0,0
35,117384,0,0,1,0,0
39,10319,0,0,1,0,0
55,94371,1,0,1,0,0
61,122651,0,0,1,1,0
57,95883,0,0,1,1,0
69,9864,0,0,1,1,1
59,97871,0,0,1,0,0
53,130110,0,0,1,1,0
63,101556,0,0,1,0,0
65,13503,0,0,1,0,0
26,141469,0,0,1,1,0
20,59349,1,0,1,0,1
54,75994,1,0,1,0,0
49,40993,0,0,1,1,0
53,70391,0,0,1,0,0
70,33106,0,0,1,1,0
67,53475,0,0,1,0,0
26,95641,0,0,1,0,0
47,131804,1,0,1,0,0
59,94015,0,0,1,0,0
42,140564,0,0,1,0,0
50,73931,0,0,1,1,0
56,120474,1,0,1,0,0
37,67786,0,1,1,0,1
65,138391,1,0,1,1,0
23,65409,1,0,1,0,0
66,83069,0,0,1,0,0
19,15728,0,0,1,0,0
35,133162,0,0,1,1,0
55,73237,0,0,1,0,0
28,106399,1,0,1,0,0
38,8560,0,0,1,0,0
39,35392,0,0,1,0,0
60,123526,1,1,1,0,1
58,84695,0,0,0,0,0
59,73131,0,0,1,0,0
64,76715,1,1,1,0,1
56,104044,0,0,1,1,0
35,40150,0,0,0,1,1
48,16582,1,0,1,0,0
22,142093,1,0,1,0,0
35,130584,1,0,1,1,0
40,125562,0,0,1,0,0
40,22449,0,0,1,0,0
49,99329,1,0,0,1,1
39,111170,0,0,1,0,0
39,99220,0,0,1,1,0
36,30220,0,0,1,0,0
36,141808,0,0,1,1,0
47,52345,0,0,1,0,0
20,31802,0,0,1,0,0
37,147030,0,0,1,0,0
35,51470,1,0,1,0,0
28,112678,1,0,1,0,0
44,117747,0,0,1,0,0
69,142075,0,0,1,1,0
69,51370,1,1,1,0,1
25,103415,0,0,1,0,0
32,141910,0,0,0,0,0
53,141969,0,0,1,0,0
52,123130,0,0,0,0,0
24,11984,0,0,0,0,1
47,28857,0,0,1,0,0
61,121526,1,0,1,0,0
57,130626,0,0,1,1,0
59,46309,0,0,1,0,0
36,16683,0,0,1,0,0
63,65567,1,0,1,0,0
62,100613,1,0,0,0,1
51,106327,1,0,1,0,0
60,45508,1,0,1,0,0
30,80098,0,0,1,0,0
34,134815,0,1,1,0,0
31,66756,0,1,1,0,1
50,101988,0,0,1,1,0
36,112609,1,0,1,0,0
63,87167,0,1,1,1,1
59,95713,0,0,1,0,0
24,20663,1,0,0,1,1
57,57795,0,0,1,0,0
57,135127,0,0,1,1,0
56,25745,1,0,1,1,1
19,139977,1,0,1,1,1
18,129104,0,0,1,1,0
38,124734,0,0,0,0,0
38,20783,1,0,1,1,1
63,145923,0,0,1,0,0
56,43227,1,0,1,0,0
59,16535,1,0,1,0,0
51,68039,1,1,1,0,1
45,139133,0,1,1,1,1
59,137801,1,0,1,0,0
64,11391,1,0,1,0,1
41,70074,0,0,1,1,0
55,33615,1,0,1,1,1
37,133607,0,1,1,0,0
64,56378,1,0,1,0,0
70,132031,1,0,1,0,0
60,90702,0,0,1,0,0
57,138907,1,0,1,0,0
21,134189,1,0,0,1,1
23,29416,0,0,1,0,0
21,25878,0,0,1,0,0
47,94865,0,0,0,0,0
37,64212,1,0,0,0,1
67,132264,1,1,1,1,1
54,133522,1,0,1,0,0
27,95420,0,0,1,0,0
28,124663,0,0,1,0,0
34,55989,1,0,1,1,1
64,119695,1,0,1,1,0
35,63878,0,0,1,0,0
50,102194,0,0,1,0,0
70,16832,0,0,1,0,0
69,99569,0,0,1,1,0
61,25883,0,0,1,0,0
43,65770,0,0,1,0,0
30,65467,0,0,1,0,0
41,64134,1,0,0,0,1
70,45753,0,0,1,0,0
45,86154,0,0,1,0,0
46,125114,0,0,1,0,0
34,115255,1,0,1,0,0
44,93680,0,0,1,0,0
49,65227,0,0,1,1,0
41,106500,0,0,1,0,0
25,27021,0,0,1,0,0
62,22399,0,0,1,0,0
61,115876,1,0,1,0,0
21,78358,1,0,1,0,0
33,55633,1,0,1,0,0
57,85241,0,0,1,1,0
66,75915,1,0,1,0,0
30,139939,0,0,1,1,0
22,37212,0,0,1,0,0
63,92565,0,0,1,1,0
23,86302,0,0,1,1,0
20,107938,0,0,1,1,0
54,126623,0,0,1,1,0
22,122162,1,0,1,0,0
32,73919,0,0,1,0,0
35,109177,1,0,1,1,0
18,124796,0,0,1,0,0
28,95709,0,0,1,1,0
26,86723,0,0,1,1,0
18,36089,0,0,1,0,0
59,127009,0,0,1,1,0
67,116121,1,0,1,0,0
55,104327,0,0,1,0,0
40,144394,0,0,1,0,0
20,102428,0,1,1,0,1
46,135706,0,1,1,0,0
19,86114,1,0,1,1,1
40,142783,1,0,1,0,0
47,43074,1,0,1,0,0
41,138038,1,0,1,1,0
50,143991,1,0,1,0,0
31,111636,0,0,1,1,0
48,64092,0,0,1,0,0
48,101726,0,0,1,0,0
41,38597,0,0,1,0,0
38,13592,0,0,1,0,0
40,125250,1,0,1,0,0
57,71758,0,0,1,1,0
36,120014,0,0,1,0,0
25,59502,0,0,1,0,0
29,105993,0,1,0,0,1
60,36040,1,0,1,0,0
44,87367,0,0,1,1,0
19,124656,1,0,1,1,1
39,91597,1,0,1,0,0
45,23067,0,0,1,0,0
30,41711,0,1,1,1,1
63,50308,0,0,1,0,0
51,123550,1,0,1,0,0
40,89695,0,0,1,0,0
60,95379,0,0,0,0,0
40,50460,1,0,1,0,0
58,140082,0,0,1,0,0
27,106975,0,0,1,0,0
18,35465,0,0,1,0,0
30,38290,1,1,1,0,1
19,95776,0,0,1,0,0
32,103358,0,0,1,0,0
49,44911,1,0,1,0,0
55,82071,0,0,1,0,0
66,93205,0,0,1,0,0
45,147074,0,0,1,1,0
34,77864,1,0,1,1,1
44,32550,1,0,1,0,0
55,30436,1,0,1,1,1
42,75831,1,0,1,0,0
19,135772,0,0,1,1,0
51,9600,0,0,1,0,0
56,82326,1,0,0,1,1
46,21755,0,0,1,0,0
67,117991,0,0,1,0,0
41,27401,1,0,1,0,0
70,92862,0,0,1,0,0
51,56323,1,0,1,0,0
43,20992,0,1,1,0,1
24,69967,1,0,1,0,0
49,29844,1,0,1,0,0
55,145705,0,0,0,1,1
56,100787,0,0,1,1,0
58,17571,0,0,1,0,0
68,128302,1,0,1,0,0
32,15973,0,0,1,0,0
31,141628,1,0,1,0,0
21,23767,0,0,1,0,0
23,124184,1,0,1,0,0
70,118412,1,0,1,0,0
44,121541,0,0,1,1,0
21,16790,0,0,1,0,0
35,146372,0,0,1,0,0
25,121929,1,0,1,1,0
54,103235,0,0,1,0,0
51,46305,1,0,1,1,1
47,99719,0,0,1,0,0
18,139926,0,0,1,1,0
34,139735,1,0,1,0,0
67,137774,1,0,0,0,1
70,37820,0,0,1,0,0
26,47414,0,0,1,0,0
61,128181,0,1,1,0,0
19,115587,0,0,1,0,0
70,30277,0,0,1,0,0
28,103053,0,0,1,1,0
59,55550,0,0,1,1,0
55,21625,0,0,1,0,0
65,25254,1,0,1,0,0
22,57773,0,0,1,1,0
25,51965,1,0,1,0,0
44,131464,1,0,1,0,0
38,126918,0,1,1,1,1
24,34717,0,0,1,0,0
50,90233,1,1,1,0,1
27,107063,1,0,1,1,0
49,72871,1,0,1,0,0
70,119787,1,0,1,1,0
45,23196,0,0,1,1,0
35,111835,1,0,1,0,0
33,12566,0,0,1,1,0
20,96752,1,0,1,1,1
30,80435,1,0,1,0,0
56,72917,0,0,1,1,0
44,145958,0,0,1,0,0
66,15916,0,0,0,1,1
38,133864,1,0,1,1,0
37,71625,0,0,1,0,0
59,97914,0,0,1,0,0
66,105770,1,0,0,0,1
67,113304,1,0,1,0,0
67,99591,0,0,1,0,0
41,118303,1,0,1,0,0
54,49764,1,0,1,1,1
43,98243,0,0,1,0,0
46,120932,0,0,1,0,0
36,31541,0,0,0,0,0
47,148054,0,0,1,0,0
47,125151,0,0,1,0,0
54,85251,0,0,1,1,0
40,56272,0,0,1,1,0
41,145528,0,1,1,0,0
39,134760,0,0,1,0,0
28,38600,0,0,1,0,0
27,99082,0,0,1,0,0
30,68315,1,0,1,0,0
52,87532,0,0,1,1,0
58,59886,0,0,0,0,0
68,62249,0,0,1,0,0
61,119290,1,0,0,0,1
18,108686,1,0,1,1,1
56,43953,0,0,1,1,0
42,11018,0,0,1,1,1
24,100740,0,0,1,0,0
45,35231,0,0,1,0,0
33,117032,0,0,1,0,0
51,80279,0,1,1,1,1
35,112558,0,0,1,1,0
54,103831,0,0,1,0,0
37,111391,0,0,1,0,0
52,67637,0,0,1,0,0
70,48805,0,0,1,0,0
25,94146,0,0,1,0,0
25,139806,1,0,1,0,0
58,48638,0,1,1,1,1
63,24668,1,0,1,0,0
26,72756,1,0,1,1,1
48,83474,0,0,1,0,0
37,81690,0,0,1,0,0
51,129826,0,0,1,1,0
60,112899,0,0,1,0,0
36,78759,0,0,1,1,0
55,18884,0,0,1,1,0
68,63091,1,0,1,1,1
42,23094,1,0,1,1,1
35,122014,1,0,1,0,0
31,26896,0,0,1,1,0
24,53664,0,0,1,0,0
28,28715,0,0,0,0,0
50,82043,0,1,1,0,0
20,72812,0,0,1,0,0
19,146652,1,0,1,1,1
30,102764,1,0,1,0,0
57,116873,0,0,1,0,0
41,75545,0,0,1,0,0
23,112535,0,0,1,0,0
70,29050,0,0,0,0,0
56,147272,0,0,1,0,0
69,124735,1,0,1,0,0
58,57407,1,0,1,0,0
44,67659,0,0,1,0,0
45,113922,0,0,1,0,0
25,48684,0,0,1,0,0
23,108492,0,0,1,0,0
56,32134,0,0,0,0,0
53,126598,1,0,1,0,0
18,56171,0,0,1,0,0
65,10912,0,1,1,0,1
55,113448,0,0,1,1,0
34,50686,0,0,1,1,0
46,142938,0,0,1,0,0
30,107657,0,0,1,0,0
59,57620,0,0,0,0,0
33,54526,0,0,1,0,0
40,69812,0,0,1,1,0
59,13496,0,0,1,1,0
64,36017,0,0,1,1,0
29,140265,1,0,1,0,0
37,12377,0,0,1,0,0
64,117164,0,1,1,0,0
70,29894,0,0,0,0,0
22,38898,0,0,1,0,0
44,27706,0,0,1,0,0
35,9173,1,0,1,0,1
57,17875,0,0,0,0,0
64,23885,0,0,1,0,0
34,52772,1,0,1,1,1
53,100891,0,1,1,0,0
55,89387,0,0,1,1,0
69,101498,1,1,1,0,1
46,90124,0,0,0,0,0
56,33212,0,0,1,0,0
50,16598,0,0,1,1,0
53,127570,0,0,1,0,0
22,137393,0,0,0,0,0
24,128015,1,0,1,0,0
24,114078,1,0,1,0,0
46,94218,0,1,1,0,0
34,140266,0,0,1,1,0
63,11640,0,1,1,0,1
64,47859,0,0,1,0,0
40,117991,0,0,1,0,0
50,30215,0,0,1,0,0
53,95982,1,0,1,1,0
68,76459,0,0,1,0,0
53,89091,0,0,1,1,0
21,86763,0,0,1,0,0
34,44249,1,1,1,1,1
28,119997,0,0,1,1,0
44,124803,1,0,1,0,0
19,32122,0,0,1,1,1
55,135508,0,0,1,0,0
20,98177,0,0,1,0,0
47,91838,0,0,1,0,0
32,59569,1,1,1,0,1
32,44944,0,0,1,1,0
50,109967,0,0,1,0,0
63,10269,1,0,0,0,1
34,38965,0,0,1,0,0
30,136785,1,0,1,0,0
34,28335,0,0,1,0,0
61,71660,0,0,1,1,0
31,121262,0,0,0,0,0
62,47118,0,0,1,0,0
32,11751,1,0,1,0,1
24,20955,1,0,1,0,0
53,65231,0,0,1,0,0
63,15766,0,0,1,0,0
31,8373,1,0,1,0,1
38,88128,0,0,1,0,0
50,116875,0,0,1,0,0
23,60789,0,0,1,0,0
25,13986,0,0,0,1,1
67,18758,0,0,1,0,0
47,38337,1,0,1,0,0
36,77543,0,0,1,1,0
34,133534,0,1,1,0,0
27,134392,0,0,1,0,0
23,95468,0,0,1,0,0
28,91724,0,0,1,1,0
33,52316,1,0,1,1,1
70,90071,0,0,1,0,0
70,33315,0,0,1,0,0
24,28462,1,0,1,0,0
48,127071,1,0,1,0,0
21,91944,1,0,1,0,0
43,51528,0,0,1,0,0
31,102552,0,0,1,1,0
20,94826,1,1,1,1,1
50,109807,0,0,1,1,0
52,11610,1,0,1,0,1
28,38831,0,0,1,1,0
43,107397,0,0,1,0,0
59,37364,1,0,1,0,0
56,57318,0,0,1,0,0
41,12189,0,0,1,0,0
41,37237,0,0,1,0,0
26,110055,0,0,1,0,0
24,37008,0,0,1,0,0
42,144757,0,0,1,1,0
48,14304,0,0,1,1,0
43,101979,0,0,1,0,0
58,40161,0,0,1,0,0
50,82419,1,0,1,1,0
66,90216,0,0,1,0,0
42,33872,0,0,1,1,0
33,65944,0,0,1,0,0
54,90507,0,0,1,0,0
59,107381,0,0,1,0,0
57,25025,1,0,1,0,0
70,107389,0,0,0,0,0
34,14705,0,0,1,0,0
62,45920,0,0,1,0,0
29,82892,0,1,1,1,1
31,69794,1,1,1,0,1
34,55790,1,0,1,0,0
56,67419,0,0,1,0,0
34,114085,0,0,1,0,0
66,72215,0,0,1,0,0
40,133241,0,0,1,1,0
57,16963,1,1,1,0,1
64,62700,1,0,1,0,0
21,46317,0,0,1,0,0
24,120545,0,0,1,0,0
70,68774,0,0,1,0,0
57,98537,0,0,1,0,0
55,58111,0,0,1,1,0
46,102446,0,0,1,0,0
27,55760,0,0,0,0,0
59,93875,0,0,1,0,0
70,69702,0,0,1,0,0
31,73621,0,0,1,0,0
53,77234,0,1,1,0,1
56,99548,1,0,1,0,0
41,82603,0,0,1,1,0
23,51643,0,0,1,0,0
34,53814,0,0,0,0,0
31,73792,0,0,1,0,0
66,41122,1,0,1,0,0
67,115571,0,0,1,1,0
40,36809,0,0,0,0,0
31,93502,0,0,1,0,0
70,93104,0,0,1,0,0
37,24155,0,0,1,1,0
68,144803,0,0,0,0,0
69,54866,0,0,1,1,0
62,108824,0,0,1,1,0
51,21641,0,1,1,0,1
39,134456,0,0,1,0,0
40,129643,0,0,1,0,0
49,143518,0,0,1,0,0
29,131055,0,0,1,1,0
64,23398,0,0,1,0,0
26,52279,0,0,1,1,0
43,57693,0,1,1,0,1
43,83880,0,1,0,1,1
24,21189,0,0,1,0,0
52,105342,0,1,1,0,0
41,61011,0,0,1,1,0
47,11209,1,0,1,1,1
42,140466,0,0,1,0,0
21,121441,0,0,1,0,0
70,127236,0,0,1,1,0
68,98151,0,0,1,0,0
57,77122,1,0,1,0,0
52,21135,0,0,1,0,0
66,11405,1,0,1,1,1
66,82440,0,0,1,0,0
30,105114,0,0,1,1,0
40,82927,0,0,1,0,0
59,50175,0,0,1,0,0
27,54004,1,0,1,0,0
34,97580,0,0,1,0,0
44,141385,1,0,1,1,0
21,142045,0,0,1,0,0
37,47919,1,0,1,0,0
49,146992,1,0,1,0,0
45,113289,1,0,1,1,0
52,93350,0,0,0,0,0
22,114216,1,0,1,1,0
52,101586,1,0,1,0,0
32,58176,1,0,1,1,1
22,57782,1,0,1,0,0
30,115262,1,0,1,0,0
49,38284,0,0,1,0,0
52,146482,1,0,1,1,0
70,117434,0,0,1,0,0
24,26667,0,0,1,0,0
20,85559,0,0,1,0,0
21,120183,0,0,1,0,0
53,81010,0,0,1,1,0
52,28186,1,0,1,1,1
60,107428,1,0,0,0,1
37,94493,0,0,1,1,0
23,107339,0,0,1,0,0
69,90260,1,0,1,0,0
50,57117,0,0,0,0,0
18,114490,0,0,1,0,0
49,90088,0,0,1,1,0
47,81651,0,0,1,1,0
48,121761,1,0,1,0,0
33,62791,0,1,1,1,1
68,75759,1,0,1,0,0
69,27875,1,0,1,0,0
63,77640,0,0,1,0,0
51,147381,1,1,1,0,1
31,102675,0,0,1,1,0
55,46486,0,0,1,0,0
47,13943,0,0,1,0,0
37,126594,0,0,1,0,0
31,75790,1,0,1,0,0
67,31265,0,0,1,1,0
32,14139,0,0,1,0,0
70,77992,0,0,1,1,0
68,96576,1,0,1,0,0
63,57536,1,0,1,0,0
29,84602,0,0,1,0,0
25,18045,0,0,1,1,0
31,102776,0,0,1,0,0
67,47005,0,0,1,0,0
31,140090,1,0,1,0,0
34,37050,1,0,1,0,0
55,18814,0,1,1,1,1
63,141818,1,0,1,1,0
66,23048,1,1,1,0,1
38,67285,0,0,1,0,0
55,147407,0,0,0,0,0
66,9936,0,1,1,1,1
22,11814,0,0,1,1,1
57,141891,0,0,1,1,0
64,33532,0,0,1,1,0
29,33101,1,0,1,0,0
31,78929,0,0,1,1,0
55,141193,0,0,1,0,0
59,91356,0,0,0,1,1
35,116080,1,1,1,0,1
46,113555,0,1,1,0,0
39,144561,0,0,1,0,0
46,143593,0,0,1,0,0
32,102770,0,0,1,0,0
25,33638,0,0,1,0,0
32,108512,0,0,1,0,0
29,97659,0,0,0,0,0
20,91295,0,0,0,0,1
48,21161,0,0,1,0,0
28,67160,0,0,1,0,0
42,18915,0,1,1,0,1
55,127633,0,0,1,0,0
59,95479,0,0,1,0,0
67,45058,0,0,1,0,0
66,140226,0,0,1,0,0
47,145888,1,0,1,0,0
19,106862,0,0,1,0,0
67,81897,0,0,1,1,0
57,54980,1,0,1,0,0
67,132683,0,1,1,0,0
63,62195,1,0,1,1,1
65,30037,0,0,1,0,0
43,50742,1,0,1,0,0
68,119211,0,0,1,1,0
63,58035,0,0,1,1,0
31,49884,0,0,1,1,0
26,76602,0,0,1,0,0
18,53029,0,0,1,0,0
56,137853,0,0,1,0,0
59,60850,0,0,1,0,0
26,16623,0,1,1,0,1
54,29894,0,0,1,1,0
44,28786,0,0,1,1,0
52,119490,0,0,1,0,0
22,108909,0,1,1,0,0
36,106657,0,0,1,0,0
21,31204,0,0,1,1,0
21,17071,1,0,1,1,1
58,31629,0,0,1,0,0
63,29524,1,0,1,0,0
22,121653,0,0,1,1,0
53,46768,0,0,1,0,0
45,43811,1,0,1,0,0
47,25341,1,1,1,0,1
24,50317,0,1,1,0,1
52,97488,0,0,1,1,0
20,147130,1,0,1,0,0
67,116039,0,0,1,0,0
41,34959,1,0,1,1,1
66,136409,0,0,1,0,0
62,22572,0,1,0,1,1
43,22853,0,1,1,1,1
36,18059,0,0,1,1,0
43,65776,0,0,1,1,0
23,70378,0,0,1,0,0
55,72767,0,0,1,0,0
48,14888,0,0,1,0,0
25,142642,1,0,1,0,0
18,76434,0,0,1,0,0
46,126387,0,0,1,0,0
26,93748,1,0,1,0,0
46,27119,0,0,1,0,0
40,73610,1,0,1,0,0
36,80106,0,0,1,0,0
49,136536,0,0,1,0,0
58,88758,0,0,1,0,0
69,89022,0,0,1,0,0
30,135851,1,0,0,0,1
26,112265,0,0,1,1,0
20,100450,0,0,1,0,0
42,122658,0,1,1,0,0
20,86729,0,0,1,0,0
40,139213,0,0,1,0,0
47,8766,0,0,1,0,0
65,36391,0,0,1,0,0
65,122061,0,0,1,0,0
18,98696,1,0,1,0,0
66,67592,0,0,1,0,0
70,74385,0,0,1,0,0
64,20475,0,0,1,0,0
41,42168,1,0,1,0,0
24,32622,1,0,1,1,1
29,137952,1,0,0,0,1
26,12039,0,0,0,0,0
45,109934,0,0,1,0,0
50,136282,0,0,1,1,0
35,102601,0,0,1,0,0
54,135380,0,0,1,1,0
24,102275,0,0,1,0,0
62,76736,0,0,1,1,0
59,122399,0,0,1,1,0
33,25797,1,0,1,1,1
57,11971,1,0,1,1,1
59,113426,0,0,1,0,0
43,67538,0,0,1,0,0
59,65801,0,0,1,1,0
36,88632,1,0,1,1,0
56,80709,0,0,1,0,0
61,9249,0,0,1,0,0
25,8007,0,0,1,0,0
66,47292,1,0,1,0,0
53,13184,0,0,1,0,0
62,36296,0,0,1,0,0
25,32954,1,0,1,1,1
52,142421,1,0,1,0,0
60,73244,1,0,1,1,1
25,127859,0,0,1,1,0
44,109680,0,0,1,0,0
56,62144,0,0,1,0,0
55,17602,1,0,1,0,0
56,107649,0,0,0,0,0
21,23534,0,0,1,0,0
18,110734,0,0,1,0,0
20,127929,1,1,1,0,1
45,43165,0,0,1,1,0
27,34993,0,0,1,0,0
44,83787,1,0,0,0,1
21,80690,0,0,1,0,0
30,105909,0,0,1,1,0
32,18766,1,0,1,0,0
31,20263,1,0,1,0,0
19,49483,0,0,1,1,1
29,56647,0,0,1,0,0
56,53354,1,0,1,0,0
40,140732,1,0,1,0,0
63,32820,0,0,1,0,0
27,55051,0,1,1,1,1
66,14689,1,0,1,0,0
45,52581,1,0,1,1,1
20,28443,0,0,1,0,0
21,128085,0,0,1,0,0
49,53658,1,0,1,0,0
61,22956,0,0,1,0,0
67,31089,1,0,1,0,0
58,134644,1,0,1,0,0
27,91048,0,0,1,0,0
52,64669,0,0,1,0,0
68,18957,0,0,1,1,0
57,16269,0,1,1,0,1
45,43326,0,0,1,0,0
68,64187,0,1,1,0,1
37,24637,0,0,1,1,0
40,68303,1,0,1,1,1
60,73975,0,0,1,0,0
42,64275,0,0,0,1,1
55,132530,0,0,1,1,0
23,39747,1,0,1,0,0
26,69547,0,0,1,0,0
19,126797,0,0,1,0,0
64,136378,1,0,1,0,0
40,61522,0,0,1,0,0
53,20247,1,0,1,1,1
29,12948,1,0,1,1,1
57,59804,0,1,1,0,1
24,122245,1,0,1,1,0
67,8793,0,0,1,1,1
51,20003,1,0,1,1,1
28,139435,1,0,1,1,0
53,104111,1,0,1,0,0
45,135586,0,0,1,0,0
21,63794,0,0,1,0,0
40,18553,0,0,1,0,0
60,116170,1,0,1,0,0
47,99802,0,0,1,0,0
40,102905,0,0,1,0,0
62,42205,1,0,1,1,1
18,75865,1,0,1,1,1
25,94448,1,1,1,0,1
58,122812,0,0,1,0,0
33,67871,0,1,1,1,1
21,15962,0,0,1,0,0
34,40072,0,0,1,0,0
44,57008,0,0,1,0,0
40,101382,0,0,1,0,0
21,24658,0,0,1,0,0
48,116226,0,0,1,0,0
19,20388,0,0,1,1,1
21,16810,0,0,1,0,0
60,83853,0,0,1,0,0
65,75098,0,0,1,0,0
32,74295,1,0,1,0,0
66,55376,0,0,1,0,0
34,141141,0,0,0,0,0
42,113614,0,1,1,0,0
45,83751,0,0,1,0,0
63,27300,1,0,1,0,0
36,57734,1,0,1,0,0
43,17360,0,0,1,1,0
47,148960,0,0,1,0,0
21,102503,1,0,1,1,0
57,72910,0,0,1,1,0
28,65299,1,0,1,0,0
50,107406,0,0,1,0,0
67,33595,0,0,0,1,1
21,113850,0,0,1,0,0
51,74087,0,0,1,0,0
34,102239,0,0,1,0,0
27,34767,0,0,1,0,0
56,69730,0,0,1,0,0
32,49484,0,0,1,0,0
39,104007,0,0,1,0,0
62,50568,0,0,1,0,0
50,116828,0,0,1,0,0
29,42575,0,0,1,1,0
68,73211,0,0,1,0,0
41,75290,0,0,1,1,0
57,111024,0,0,1,0,0
20,29081,0,0,0,0,1
33,73431,1,0,1,1,1
50,50240,0,0,1,0,0
68,111295,0,0,1,0,0
46,87314,1,0,1,0,0
22,127298,0,0,0,0,0
67,102633,0,0,1,1,0
50,36116,0,0,1,1,0
47,118834,0,0,1,1,0
55,28943,0,0,0,1,1
49,45509,1,0,1,0,0
27,70566,1,0,1,0,0
21,128486,0,1,1,0,0
30,54676,0,0,1,0,0
20,147443,0,0,1,0,0
28,98009,1,1,1,1,1
27,139644,0,0,0,0,0
25,77812,0,1,1,0,1
18,97109,1,0,1,0,0
67,12449,0,0,1,0,0
54,21944,1,0,1,1,1
40,132227,1,0,0,1,1
24,31089,1,0,1,0,0
43,86119,0,0,1,0,0
45,48480,0,0,1,0,0
34,52573,0,0,1,1,0
58,98051,0,0,1,0,0
54,70842,0,0,1,0,0
67,115768,0,0,1,0,0
65,113094,0,0,1,0,0
52,31279,0,0,1,0,0
67,63558,0,0,1,1,0
58,86502,0,0,1,0,0
66,19481,0,0,1,0,0
68,52341,0,0,1,0,0
32,116776,0,0,1,0,0
43,63151,0,0,1,0,0
70,67772,0,0,1,0,0
28,87366,0,0,1,0,0
49,31669,0,0,1,1,0
51,139509,1,0,1,0,0
57,110850,0,0,1,0,0
60,33973,1,0,1,0,0
33,134103,0,0,0,0,0
18,16400,0,0,1,0,0
46,82055,0,0,1,1,0
24,118249,1,0,1,1,0
67,129846,1,0,1,0,0
34,45665,0,0,1,0,0
43,35198,0,1,1,0,1
23,38934,1,0,0,0,1
64,56306,0,0,1,0,0
50,13678,0,0,1,0,0
54,139310,0,0,1,0,0
23,63066,0,0,1,0,0
39,113792,1,0,1,1,0
59,139099,0,0,1,0,0
22,13798,0,0,1,0,0
62,114656,0,0,1,1,0
55,62001,0,0,0,0,0
62,82736,1,0,1,0,0
53,88054,0,0,1,0,0
28,9443,1,0,1,0,1
29,13090,0,0,1,1,0
31,35157,1,0,1,0,0
46,41999,0,0,1,1,0
28,24468,0,1,1,0,1
70,145010,0,0,1,0,0
24,130101,1,0,0,1,1
42,139373,0,0,1,0,0
41,83075,1,0,1,1,0
33,43906,0,0,1,1,0
47,75768,0,0,1,0,0
25,20838,0,0,1,1,0
21,138612,1,0,1,0,0
30,12512,0,0,1,0,0
28,138777,1,0,1,0,0
61,115139,1,0,1,0,0
24,10883,0,0,1,0,0
44,119648,0,0,1,1,0
27,33975,0,0,1,0,0
21,10511,0,0,1,0,0
28,12088,0,1,1,0,1
47,131327,0,0,0,1,1
52,93867,1,0,1,0,0
41,146654,0,0,1,0,0
66,83252,0,0,0,0,0
53,42138,1,0,1,0,0
24,94424,1,0,1,0,0
59,67210,1,1,1,0,1
45,8660,0,0,1,1,1
40,53170,0,0,1,1,0
42,48239,0,0,1,1,0
67,60050,0,0,1,0,0
60,149683,0,0,1,0,0
26,102039,0,0,1,0,0
34,84052,0,0,1,1,0
28,35111,0,0,0,0,0
49,53514,1,0,1,1,1
67,8870,0,0,1,0,0
63,71050,0,0,1,0,0
18,21840,0,0,1,1,1
24,85831,0,0,1,0,0
42,51389,0,0,1,0,0
32,132748,0,0,1,1,0
22,130028,0,0,1,1,0
42,23459,0,0,1,0,0
68,94375,0,0,1,0,0
60,120630,0,0,1,0,0
55,94889,1,0,1,0,0
62,70777,0,0,1,0,0
35,13445,0,0,1,1,0
25,141748,0,0,1,0,0
61,73860,0,0,1,0,0
57,103359,1,0,1,0,0
68,132127,0,0,1,0,0
35,89699,1,0,1,1,0
63,137626,0,0,1,1,0
43,32899,0,0,1,1,0
43,94818,0,0,1,0,0
37,116703,1,0,1,0,0
26,53655,1,0,1,0,0
18,84902,0,0,1,0,0
57,130816,0,0,1,0,0
27,142302,1,0,1,1,0
21,110916,0,0,1,0,0
56,142168,1,0,1,0,0
34,98883,0,0,1,0,0
70,125890,1,0,0,0,1
28,110629,1,0,1,1,0
64,22718,0,0,1,0,0
61,59404,0,0,1,0,0
58,58155,0,0,1,1,0
33,141863,0,0,1,0,0
58,13506,0,0,1,0,0
63,57258,1,0,1,0,0
58,124577,0,0,1,0,0
22,137746,0,0,1,0,0
57,88758,1,0,1,0,0
58,139139,0,0,1,1,0
28,40687,0,0,1,0,0
28,89511,0,1,1,0,0
